CustomerKey,LastPurchase,FirstPurchase,FrequencyOrders,MonetaryValue,UnitsPurchased,ActiveMonths,Country,RecencyDays,AverageOrderValue,TenureDays,PurchaseCadenceDays,Cluster,Segment
15823,2022-12-02 15:08:00,2022-12-02 15:08:00,1,15.0,1,1,United Kingdom,373,15.0,0,,3,At Risk
15825,2023-06-20 13:27:00,2023-06-20 13:27:00,1,532.94,220,1,United Kingdom,173,532.94,0,,3,At Risk
15826,2023-10-14 16:05:00,2023-05-13 10:44:00,3,1654.31,963,2,United Kingdom,57,551.4366666666666,154,77.0,1,Loyal Growth
15827,2023-09-27 15:35:00,2022-12-02 13:06:00,14,1836.0900000000001,882,10,United Kingdom,74,131.14928571428572,299,23.0,1,Loyal Growth
15829,2023-09-01 16:45:00,2023-07-22 10:23:00,2,636.14,996,2,United Kingdom,100,318.07,41,41.0,3,At Risk
15830,2023-11-02 10:40:00,2023-11-02 10:40:00,1,576.0,415,1,United Kingdom,38,576.0,0,,0,Occasional
15831,2023-10-12 13:14:00,2023-01-19 14:52:00,3,794.64,1092,3,United Kingdom,59,264.88,265,132.5,1,Loyal Growth
15832,2023-03-30 15:29:00,2023-03-30 15:29:00,1,836.79,465,1,United Kingdom,255,836.79,0,,3,At Risk
15834,2023-09-30 14:41:00,2023-03-07 17:52:00,4,2225.15,961,3,United Kingdom,71,556.2875,206,68.66666666666667,1,Loyal Growth
15835,2023-10-26 15:47:00,2023-01-13 10:35:00,4,954.09,439,4,United Kingdom,45,238.5225,286,95.33333333333333,1,Loyal Growth
15836,2023-10-20 17:13:00,2023-10-20 17:13:00,1,137.37,26,1,United Kingdom,51,137.37,0,,3,At Risk
15837,2023-10-06 09:01:00,2023-10-06 09:01:00,1,391.98,189,1,United Kingdom,65,391.98,0,,3,At Risk
15838,2023-11-28 14:00:00,2022-12-07 11:26:00,19,33643.08,18368,10,United Kingdom,12,1770.6884210526316,356,19.77777777777778,2,Champions
15839,2023-11-06 13:54:00,2023-07-14 16:35:00,3,1048.49,675,3,United Kingdom,34,349.49666666666667,114,57.0,1,Loyal Growth
15840,2023-10-12 09:08:00,2023-06-20 11:42:00,2,355.56,396,2,United Kingdom,59,177.78,113,113.0,3,At Risk
15841,2023-09-28 12:15:00,2023-01-05 11:25:00,4,1224.06,942,3,United Kingdom,73,306.015,266,88.66666666666667,1,Loyal Growth
15843,2023-02-09 10:19:00,2023-02-09 10:19:00,1,118.95000000000002,27,1,United Kingdom,304,118.95000000000002,0,,3,At Risk
15844,2023-10-24 15:19:00,2023-10-24 15:19:00,1,130.73999999999998,134,1,United Kingdom,47,130.73999999999998,0,,3,At Risk
15845,2023-11-22 09:42:00,2023-01-06 17:19:00,8,3711.77,1926,7,United Kingdom,18,463.97125,319,45.57142857142857,2,Champions
15847,2023-11-01 14:41:00,2023-02-24 16:46:00,2,389.27,449,2,United Kingdom,39,194.635,249,249.0,0,Occasional
15850,2023-11-20 14:14:00,2023-06-24 14:16:00,2,234.88,298,2,United Kingdom,20,117.44,148,148.0,0,Occasional
15852,2023-06-06 11:22:00,2023-05-26 13:26:00,2,160.71,48,2,United Kingdom,187,80.355,10,10.0,3,At Risk
15853,2023-10-19 10:38:00,2023-10-19 10:38:00,1,110.8,135,1,United Kingdom,52,110.8,0,,3,At Risk
15854,2023-12-05 13:39:00,2022-12-13 11:47:00,12,2969.12,926,9,United Kingdom,5,247.42666666666665,357,32.45454545454545,2,Champions
15855,2023-07-26 10:20:00,2023-03-21 12:32:00,5,712.24,470,5,United Kingdom,137,142.448,126,31.5,1,Loyal Growth
15856,2023-12-05 17:09:00,2022-12-09 13:34:00,27,16143.64,10866,11,United Kingdom,5,597.9125925925925,361,13.884615384615385,2,Champions
15857,2023-11-21 12:18:00,2023-11-21 12:18:00,1,297.0,308,1,United Kingdom,19,297.0,0,,0,Occasional
15858,2023-11-24 12:48:00,2022-12-07 14:31:00,5,1427.57,1163,5,United Kingdom,16,285.514,351,87.75,1,Loyal Growth
15860,2023-10-30 11:25:00,2022-12-06 11:38:00,8,965.16,437,6,United Kingdom,41,120.645,327,46.714285714285715,1,Loyal Growth
15861,2023-11-27 15:59:00,2023-03-17 20:12:00,8,3146.92,2528,4,United Kingdom,13,393.365,254,36.285714285714285,2,Champions
15862,2023-12-01 13:28:00,2022-12-01 11:21:00,4,832.88,585,4,United Kingdom,9,208.22,365,121.66666666666667,0,Occasional
15863,2023-11-14 12:49:00,2023-05-31 11:36:00,2,68.84,19,2,United Kingdom,26,34.42,167,167.0,0,Occasional
15864,2023-11-17 13:32:00,2023-01-27 16:43:00,6,1936.3200000000002,1192,5,United Kingdom,23,322.71999999999997,293,58.6,1,Loyal Growth
15865,2023-10-30 12:43:00,2023-05-10 11:44:00,3,895.13,368,3,United Kingdom,41,298.37666666666667,173,86.5,1,Loyal Growth
15866,2023-08-30 14:09:00,2023-08-30 14:09:00,1,211.89,124,1,United Kingdom,102,211.89,0,,3,At Risk
15867,2023-12-04 13:32:00,2022-12-05 14:17:00,15,3810.14,2052,12,United Kingdom,6,254.00933333333333,363,25.928571428571427,2,Champions
15869,2023-03-07 17:23:00,2023-03-07 17:19:00,2,149.64,175,1,United Kingdom,278,74.82,0,0.0,3,At Risk
15870,2023-11-07 10:58:00,2023-11-07 10:58:00,1,351.44,333,1,United Kingdom,33,351.44,0,,0,Occasional
15872,2023-11-25 11:55:00,2023-11-25 11:54:00,2,316.25,187,1,United Kingdom,15,158.125,0,0.0,0,Occasional
15874,2023-10-07 12:31:00,2023-02-28 13:28:00,7,4405.88,2534,6,United Kingdom,64,629.4114285714286,220,36.666666666666664,1,Loyal Growth
15877,2023-12-08 11:53:00,2023-11-22 11:18:00,2,490.33,368,2,United Kingdom,2,245.16500000000002,16,16.0,0,Occasional
15880,2022-12-05 13:00:00,2022-12-05 13:00:00,1,329.03000000000003,202,1,United Kingdom,370,329.03000000000003,0,,3,At Risk
15881,2023-01-31 16:59:00,2022-12-10 13:32:00,5,501.39000000000004,260,2,United Kingdom,313,100.278,52,13.0,3,At Risk
15882,2023-05-25 11:35:00,2022-12-06 13:01:00,4,516.36,276,2,United Kingdom,199,129.09,169,56.333333333333336,3,At Risk
15883,2023-12-07 17:05:00,2023-11-06 14:50:00,2,396.48,223,2,United Kingdom,3,198.24,31,31.0,0,Occasional
15885,2023-09-08 10:43:00,2023-02-03 15:28:00,3,379.35,111,2,United Kingdom,93,126.45,216,108.0,3,At Risk
15886,2023-10-10 14:25:00,2023-10-10 14:25:00,1,181.09,147,1,United Kingdom,61,181.09,0,,3,At Risk
15888,2023-09-20 12:30:00,2023-09-20 12:30:00,1,168.31,76,1,United Kingdom,81,168.31,0,,3,At Risk
15889,2023-07-06 11:10:00,2022-12-05 15:12:00,2,420.07,206,2,United Kingdom,157,210.035,212,212.0,3,At Risk
15891,2023-04-27 12:35:00,2023-04-27 12:35:00,1,511.68,418,1,United Kingdom,227,511.68,0,,3,At Risk
15894,2023-03-31 13:50:00,2022-12-05 14:06:00,2,258.25,164,2,United Kingdom,254,129.125,115,115.0,3,At Risk
15895,2023-07-13 10:27:00,2023-07-13 10:27:00,1,179.17,94,1,United Kingdom,150,179.17,0,,3,At Risk
15897,2023-05-29 13:50:00,2023-05-29 13:32:00,2,208.59,223,1,United Kingdom,195,104.295,0,0.0,3,At Risk
15898,2023-12-08 15:23:00,2022-12-06 11:01:00,5,1383.83,567,4,United Kingdom,2,276.76599999999996,367,91.75,2,Champions
15899,2022-12-06 10:36:00,2022-12-06 10:36:00,1,56.25,39,1,United Kingdom,369,56.25,0,,3,At Risk
15900,2023-11-16 12:19:00,2023-11-16 12:19:00,1,337.28,216,1,United Kingdom,24,337.28,0,,0,Occasional
15901,2023-11-23 12:43:00,2023-07-08 12:18:00,3,351.73,379,3,United Kingdom,17,117.24333333333334,138,69.0,0,Occasional
15903,2023-11-30 08:08:00,2023-02-17 14:04:00,7,5126.76,2410,4,United Kingdom,10,732.3942857142857,285,47.5,2,Champions
15904,2023-12-01 14:50:00,2023-12-01 14:50:00,1,164.68,84,1,United Kingdom,9,164.68,0,,0,Occasional
15906,2023-11-20 12:24:00,2023-03-29 13:28:00,7,1567.69,544,5,United Kingdom,20,223.95571428571427,235,39.166666666666664,1,Loyal Growth
15907,2023-12-06 12:21:00,2023-05-13 13:01:00,3,882.72,478,3,United Kingdom,4,294.24,206,103.0,0,Occasional
15909,2023-06-19 10:38:00,2023-06-19 10:38:00,1,191.94,98,1,United Kingdom,174,191.94,0,,3,At Risk
15910,2023-12-09 10:51:00,2023-01-27 11:55:00,8,1228.88,1013,8,United Kingdom,1,153.61,315,45.0,2,Champions
15912,2023-06-14 14:29:00,2023-04-20 17:10:00,2,264.62,185,2,United Kingdom,179,132.31,54,54.0,3,At Risk
15916,2023-11-23 13:46:00,2022-12-08 13:07:00,8,1502.8600000000001,752,6,United Kingdom,17,187.85750000000002,350,50.0,2,Champions
15917,2023-04-06 10:40:00,2023-04-06 10:40:00,1,123.1,42,1,United Kingdom,248,123.1,0,,3,At Risk
15918,2023-06-02 11:42:00,2023-03-13 15:55:00,2,334.23,153,2,United Kingdom,191,167.115,80,80.0,3,At Risk
15919,2023-11-20 11:28:00,2022-12-06 11:26:00,2,525.69,385,2,United Kingdom,20,262.845,349,349.0,0,Occasional
15920,2023-07-08 15:31:00,2023-07-08 15:16:00,4,167.5,99,1,United Kingdom,155,41.875,0,0.0,3,At Risk
15921,2023-06-20 11:03:00,2023-06-20 11:03:00,1,323.03000000000003,162,1,United Kingdom,173,323.03000000000003,0,,3,At Risk
15922,2022-12-01 13:51:00,2022-12-01 13:51:00,1,369.5,138,1,United Kingdom,374,369.5,0,,3,At Risk
15923,2022-12-02 12:16:00,2022-12-02 12:16:00,1,127.08,122,1,United Kingdom,373,127.08,0,,3,At Risk
15925,2023-05-29 15:35:00,2023-05-29 15:35:00,1,207.15,93,1,United Kingdom,195,207.15,0,,3,At Risk
15930,2023-10-03 14:52:00,2023-10-03 14:52:00,1,426.63,139,1,United Kingdom,68,426.63,0,,3,At Risk
15932,2023-12-05 17:13:00,2023-02-23 14:50:00,8,2495.87,2325,8,United Kingdom,5,311.98375,285,40.714285714285715,2,Champions
15933,2023-11-18 13:14:00,2023-09-14 12:05:00,3,1107.46,885,2,United Kingdom,22,369.15333333333336,65,32.5,1,Loyal Growth
15935,2023-04-14 13:27:00,2023-04-12 09:35:00,2,416.86,115,1,United Kingdom,240,208.43,2,2.0,3,At Risk
15937,2023-10-06 15:48:00,2023-10-06 15:48:00,1,145.35,73,1,United Kingdom,65,145.35,0,,3,At Risk
15938,2023-08-19 12:56:00,2023-01-20 10:11:00,5,404.58,240,5,United Kingdom,113,80.91600000000001,211,52.75,1,Loyal Growth
15939,2023-09-11 11:30:00,2023-01-12 12:43:00,15,6115.01,4728,9,United Kingdom,90,407.6673333333334,241,17.214285714285715,2,Champions
15940,2023-02-01 16:18:00,2023-02-01 16:18:00,1,35.8,4,1,United Kingdom,312,35.8,0,,3,At Risk
15942,2023-07-29 09:01:00,2023-07-29 09:01:00,1,337.44,232,1,United Kingdom,134,337.44,0,,3,At Risk
15944,2023-03-08 10:33:00,2023-03-08 10:33:00,1,325.1,50,1,United Kingdom,277,325.1,0,,3,At Risk
15945,2022-12-09 13:14:00,2022-12-09 13:14:00,1,181.0,52,1,United Kingdom,366,181.0,0,,3,At Risk
15947,2023-09-18 10:46:00,2023-09-18 10:46:00,1,1708.24,898,1,United Kingdom,83,1708.24,0,,1,Loyal Growth
15948,2023-12-01 15:32:00,2023-10-27 08:35:00,2,955.24,567,2,United Kingdom,9,477.62,35,35.0,0,Occasional
15949,2023-11-23 09:09:00,2023-09-29 17:34:00,2,364.72,284,2,United Kingdom,17,182.36,54,54.0,0,Occasional
15950,2023-11-08 11:09:00,2022-12-15 11:56:00,4,1744.71,719,4,United Kingdom,32,436.1775,327,109.0,1,Loyal Growth
15951,2023-12-01 08:34:00,2023-02-27 11:57:00,2,708.22,313,2,United Kingdom,9,354.11,276,276.0,0,Occasional
15952,2023-11-06 11:18:00,2023-04-28 12:55:00,4,781.91,391,4,United Kingdom,34,195.4775,191,63.666666666666664,1,Loyal Growth
15953,2023-11-24 15:32:00,2022-12-05 15:15:00,8,1657.28,891,6,United Kingdom,16,207.16,354,50.57142857142857,2,Champions
15955,2023-11-15 14:15:00,2022-12-02 11:22:00,14,4416.26,2135,7,United Kingdom,25,315.44714285714286,348,26.76923076923077,2,Champions
15957,2023-11-08 12:14:00,2023-11-08 12:14:00,1,428.89,211,1,United Kingdom,32,428.89,0,,0,Occasional
15958,2023-09-26 13:41:00,2023-09-26 13:41:00,1,104.35,33,1,United Kingdom,75,104.35,0,,3,At Risk
15963,2023-11-20 11:33:00,2023-10-25 13:05:00,2,470.76,298,2,United Kingdom,20,235.38,25,25.0,0,Occasional
15965,2023-11-22 16:44:00,2022-12-07 13:18:00,4,808.87,434,2,United Kingdom,18,202.2175,350,116.66666666666667,1,Loyal Growth
15967,2023-11-16 15:41:00,2023-01-25 11:57:00,2,397.68,205,2,United Kingdom,24,198.84,295,295.0,0,Occasional
15969,2023-12-07 11:06:00,2023-06-07 12:19:00,3,666.1,124,3,United Kingdom,3,222.03333333333333,182,91.0,0,Occasional
15970,2023-02-09 12:08:00,2023-02-09 12:08:00,1,314.1,116,1,United Kingdom,304,314.1,0,,3,At Risk
15971,2023-11-22 12:50:00,2023-02-01 16:47:00,12,4199.85,1717,8,United Kingdom,18,349.9875,293,26.636363636363637,2,Champions
15973,2022-12-08 11:42:00,2022-12-08 11:42:00,1,307.82000000000005,106,1,United Kingdom,367,307.82000000000005,0,,3,At Risk
15974,2023-10-31 13:13:00,2023-02-24 10:10:00,7,3442.15,2262,7,United Kingdom,40,491.7357142857143,249,41.5,1,Loyal Growth
15975,2023-09-16 13:33:00,2023-09-16 13:33:00,1,371.01,243,1,United Kingdom,85,371.01,0,,3,At Risk
15976,2023-06-27 13:00:00,2023-05-03 17:12:00,2,427.64,275,2,United Kingdom,166,213.82,54,54.0,3,At Risk
15977,2023-11-22 13:29:00,2023-10-31 16:24:00,2,1054.73,1016,2,United Kingdom,18,527.365,21,21.0,0,Occasional
15978,2023-09-23 15:21:00,2023-09-23 15:21:00,1,1098.78,888,1,United Kingdom,78,1098.78,0,,3,At Risk
15980,2023-09-12 09:41:00,2023-03-30 15:05:00,3,2398.86,1560,2,United Kingdom,89,799.6199999999999,165,82.5,1,Loyal Growth
15981,2023-11-15 08:00:00,2023-02-01 13:50:00,8,3408.48,1866,8,United Kingdom,25,426.06,286,40.857142857142854,2,Champions
15983,2023-11-17 17:34:00,2022-12-01 12:15:00,4,1465.12,886,2,United Kingdom,23,366.28000000000003,351,117.0,1,Loyal Growth
15984,2023-12-07 12:16:00,2022-12-06 13:21:00,10,2780.63,1815,8,United Kingdom,3,278.063,365,40.55555555555556,2,Champions
15985,2023-08-08 16:31:00,2023-04-17 11:04:00,2,1142.42,1086,2,United Kingdom,124,571.21,113,113.0,1,Loyal Growth
15986,2023-11-09 15:17:00,2023-11-09 15:17:00,1,168.12,268,1,United Kingdom,31,168.12,0,,0,Occasional
15987,2023-11-27 15:38:00,2022-12-06 08:34:00,7,1432.77,1533,5,United Kingdom,13,204.68142857142857,356,59.333333333333336,2,Champions
15988,2023-11-20 13:23:00,2023-11-20 13:23:00,1,156.78,180,1,United Kingdom,20,156.78,0,,0,Occasional
15990,2023-10-26 15:58:00,2023-02-25 15:35:00,2,792.11,443,2,United Kingdom,45,396.055,243,243.0,1,Loyal Growth
15992,2023-12-06 11:00:00,2023-12-06 11:00:00,1,41.989999999999995,17,1,United Kingdom,4,41.989999999999995,0,,0,Occasional
15993,2023-12-01 10:45:00,2023-10-26 16:21:00,7,2777.67,2037,3,United Kingdom,9,396.81,35,5.833333333333333,2,Champions
15994,2023-10-16 12:28:00,2023-10-16 12:28:00,1,414.27,173,1,United Kingdom,55,414.27,0,,3,At Risk
15996,2023-09-12 15:14:00,2022-12-08 15:59:00,6,1032.58,380,6,United Kingdom,89,172.09666666666666,277,55.4,1,Loyal Growth
15998,2023-11-03 12:45:00,2022-12-12 13:32:00,5,3080.22,2032,5,United Kingdom,37,616.044,325,81.25,1,Loyal Growth
16000,2023-12-07 12:17:00,2023-12-07 12:14:00,3,12393.7,5110,1,United Kingdom,3,4131.233333333334,0,0.0,2,Champions
16003,2023-11-10 09:57:00,2022-12-15 12:09:00,5,2735.37,1185,4,United Kingdom,30,547.074,329,82.25,1,Loyal Growth
16005,2023-11-27 13:47:00,2023-03-14 11:46:00,4,578.71,280,3,United Kingdom,13,144.6775,258,86.0,0,Occasional
16006,2023-05-12 13:12:00,2023-05-12 13:12:00,1,101.4,84,1,United Kingdom,212,101.4,0,,3,At Risk
16007,2023-10-23 11:05:00,2023-05-08 13:32:00,4,1693.81,1388,3,United Kingdom,48,423.4525,167,55.666666666666664,1,Loyal Growth
16008,2023-11-16 10:32:00,2023-05-19 10:54:00,3,478.78,323,3,United Kingdom,24,159.59333333333333,180,90.0,0,Occasional
16009,2023-11-17 16:51:00,2023-07-03 11:26:00,4,972.11,366,3,United Kingdom,23,243.0275,137,45.666666666666664,1,Loyal Growth
16010,2023-04-08 10:14:00,2022-12-12 12:18:00,3,392.4,202,2,United Kingdom,246,130.79999999999998,116,58.0,3,At Risk
16011,2023-12-01 16:31:00,2022-12-08 16:34:00,16,3352.96,2035,11,United Kingdom,9,209.56,357,23.8,2,Champions
16012,2023-11-04 13:25:00,2023-07-07 18:02:00,3,1415.29,799,3,United Kingdom,36,471.7633333333333,119,59.5,1,Loyal Growth
16013,2023-12-06 10:36:00,2022-12-03 13:09:00,47,37130.6,15536,13,United Kingdom,4,790.0127659574467,367,7.978260869565218,2,Champions
16014,2023-11-02 12:04:00,2023-02-21 17:42:00,3,646.83,258,3,United Kingdom,38,215.61,253,126.5,1,Loyal Growth
16015,2023-12-06 10:58:00,2023-10-21 12:56:00,3,704.55,907,3,United Kingdom,4,234.85,45,22.5,0,Occasional
16016,2023-12-06 14:35:00,2022-12-08 12:36:00,8,1465.51,602,6,United Kingdom,4,183.18875,363,51.857142857142854,2,Champions
16017,2023-10-23 12:56:00,2023-10-23 12:56:00,1,211.88,102,1,United Kingdom,48,211.88,0,,3,At Risk
16018,2023-10-31 14:13:00,2023-06-12 13:52:00,2,408.90000000000003,190,2,United Kingdom,40,204.45,141,141.0,0,Occasional
16019,2023-10-24 11:51:00,2022-12-10 12:29:00,9,3786.2400000000002,1733,7,United Kingdom,47,420.6933333333334,317,39.625,2,Champions
16020,2023-11-23 11:18:00,2023-10-05 13:54:00,3,851.01,487,2,United Kingdom,17,283.67,48,24.0,0,Occasional
16022,2023-03-24 13:16:00,2023-03-24 13:16:00,1,602.63,255,1,United Kingdom,261,602.63,0,,3,At Risk
16023,2023-10-24 16:34:00,2023-03-18 13:32:00,3,719.81,358,3,United Kingdom,47,239.9366666666667,220,110.0,1,Loyal Growth
16024,2023-11-27 13:26:00,2023-11-27 13:26:00,1,251.03,397,1,United Kingdom,13,251.03,0,,0,Occasional
16025,2023-11-10 11:45:00,2023-11-10 11:45:00,1,439.65999999999997,338,1,United Kingdom,30,439.65999999999997,0,,0,Occasional
16026,2023-10-27 13:53:00,2023-10-27 13:53:00,1,236.09,243,1,United Kingdom,44,236.09,0,,3,At Risk
16027,2023-09-09 10:47:00,2023-02-10 12:19:00,6,934.62,1147,5,United Kingdom,92,155.77,210,42.0,1,Loyal Growth
16029,2023-11-01 10:27:00,2022-12-01 09:57:00,63,80850.84,40108,12,United Kingdom,39,1283.3466666666666,335,5.403225806451613,2,Champions
16030,2023-02-03 11:28:00,2023-02-03 11:28:00,1,331.24,283,1,United Kingdom,310,331.24,0,,3,At Risk
16031,2023-09-08 13:07:00,2023-04-06 14:23:00,2,547.9,421,2,United Kingdom,93,273.95,154,154.0,3,At Risk
16033,2023-12-04 12:44:00,2022-12-05 10:36:00,20,8778.82,3529,13,United Kingdom,6,438.941,364,19.157894736842106,2,Champions
16034,2023-05-27 16:17:00,2023-01-11 11:54:00,3,437.7,242,2,United Kingdom,197,145.9,136,68.0,3,At Risk
16036,2023-09-13 14:53:00,2023-03-21 13:01:00,2,758.92,716,2,United Kingdom,88,379.46000000000004,176,176.0,1,Loyal Growth
16037,2023-03-15 09:13:00,2022-12-16 10:18:00,3,855.02,428,3,United Kingdom,270,285.00666666666666,88,44.0,3,At Risk
16038,2023-12-02 12:40:00,2023-05-22 11:29:00,3,471.78000000000003,244,3,United Kingdom,8,157.26,194,97.0,0,Occasional
16040,2023-10-05 13:47:00,2023-03-16 09:58:00,3,1313.55,684,3,United Kingdom,66,437.84999999999997,203,101.5,1,Loyal Growth
16041,2023-11-09 12:25:00,2023-07-21 16:27:00,3,3166.4,1584,2,United Kingdom,31,1055.4666666666667,110,55.0,1,Loyal Growth
16042,2023-11-17 17:50:00,2023-01-11 13:25:00,5,1177.47,743,4,United Kingdom,23,235.494,310,77.5,1,Loyal Growth
16043,2023-11-02 12:50:00,2023-01-26 11:14:00,4,773.99,503,4,United Kingdom,38,193.4975,280,93.33333333333333,1,Loyal Growth
16045,2023-08-12 12:41:00,2023-02-22 14:55:00,4,1340.7,897,4,United Kingdom,120,335.175,170,56.666666666666664,1,Loyal Growth
16048,2022-12-01 15:28:00,2022-12-01 15:27:00,2,256.44,144,1,United Kingdom,374,128.22000000000003,0,0.0,3,At Risk
16049,2023-10-30 13:19:00,2023-09-25 14:33:00,3,1074.81,763,2,United Kingdom,41,358.27,34,17.0,1,Loyal Growth
16050,2023-06-19 11:44:00,2023-06-19 11:44:00,1,137.9,278,1,United Kingdom,174,137.9,0,,3,At Risk
16052,2023-10-16 15:13:00,2023-10-16 15:13:00,1,362.06,282,1,United Kingdom,55,362.06,0,,3,At Risk
16053,2023-11-07 11:21:00,2023-08-09 14:57:00,2,1511.95,1793,2,United Kingdom,33,755.975,89,89.0,1,Loyal Growth
16054,2023-07-17 13:08:00,2023-07-17 13:08:00,1,783.9,380,1,United Kingdom,146,783.9,0,,3,At Risk
16055,2023-05-03 09:26:00,2023-05-03 09:26:00,1,134.8,22,1,United Kingdom,221,134.8,0,,3,At Risk
16056,2023-10-25 15:19:00,2023-10-25 15:19:00,1,650.75,345,1,United Kingdom,46,650.75,0,,0,Occasional
16057,2023-11-23 15:23:00,2023-02-28 10:35:00,7,2263.12,863,4,United Kingdom,17,323.30285714285714,268,44.666666666666664,2,Champions
16059,2023-10-05 09:56:00,2022-12-07 10:36:00,6,1453.16,641,6,United Kingdom,66,242.19333333333336,301,60.2,1,Loyal Growth
16062,2023-11-30 12:15:00,2022-12-10 12:00:00,4,1153.62,800,4,United Kingdom,10,288.405,355,118.33333333333333,0,Occasional
16063,2023-03-24 14:56:00,2023-03-24 14:55:00,1,335.32,262,1,United Kingdom,261,335.32,0,,3,At Risk
16065,2022-12-09 13:03:00,2022-12-09 13:03:00,1,367.14,228,1,United Kingdom,366,367.14,0,,3,At Risk
16066,2023-11-23 11:54:00,2023-08-07 14:33:00,5,1521.04,935,3,United Kingdom,17,304.20799999999997,107,26.75,1,Loyal Growth
16070,2023-11-17 15:50:00,2023-11-07 16:36:00,2,852.15,457,1,United Kingdom,23,426.07500000000005,9,9.0,0,Occasional
16071,2023-10-26 11:14:00,2023-10-26 11:14:00,1,326.24,180,1,United Kingdom,45,326.24,0,,0,Occasional
16072,2023-02-24 14:32:00,2023-02-24 14:32:00,1,584.3199999999999,140,1,United Kingdom,289,584.3199999999999,0,,3,At Risk
16073,2023-02-15 15:41:00,2023-02-15 15:41:00,1,122.39999999999999,48,1,United Kingdom,298,122.39999999999999,0,,3,At Risk
16076,2023-12-06 14:59:00,2023-05-15 12:31:00,10,2234.73,1435,7,United Kingdom,4,223.473,205,22.77777777777778,2,Champions
16078,2023-03-01 09:47:00,2023-03-01 09:47:00,1,79.2,16,1,United Kingdom,284,79.2,0,,3,At Risk
16079,2023-11-23 12:48:00,2023-10-30 13:06:00,3,1352.0,864,2,United Kingdom,17,450.6666666666667,23,11.5,1,Loyal Growth
16080,2023-09-19 10:42:00,2023-03-10 14:44:00,2,217.16,128,2,United Kingdom,82,108.58,192,192.0,3,At Risk
16081,2023-10-14 13:06:00,2022-12-08 11:16:00,5,2799.42,1473,5,United Kingdom,57,559.884,310,77.5,1,Loyal Growth
16083,2023-08-31 10:47:00,2022-12-14 11:51:00,2,1317.62,908,2,United Kingdom,101,658.81,259,259.0,1,Loyal Growth
16084,2023-02-13 16:05:00,2023-02-13 16:05:00,1,436.18,216,1,United Kingdom,300,436.18,0,,3,At Risk
16085,2023-11-16 13:24:00,2023-01-23 12:07:00,5,981.51,636,5,United Kingdom,24,196.302,297,74.25,1,Loyal Growth
16086,2023-10-11 13:09:00,2022-12-07 13:45:00,5,1121.39,511,5,United Kingdom,60,224.27799999999996,307,76.75,1,Loyal Growth
16091,2023-07-08 08:45:00,2023-05-25 09:18:00,2,315.06,154,2,United Kingdom,155,157.53,43,43.0,3,At Risk
16092,2023-08-17 10:46:00,2023-03-30 15:38:00,3,817.86,628,3,United Kingdom,115,272.62,139,69.5,1,Loyal Growth
16093,2023-08-25 11:09:00,2023-08-25 11:09:00,1,17.0,20,1,United Kingdom,107,17.0,0,,3,At Risk
16094,2023-11-28 12:45:00,2023-05-04 13:57:00,4,1078.23,647,2,United Kingdom,12,269.5575,207,69.0,1,Loyal Growth
16096,2023-03-20 13:38:00,2023-03-20 13:38:00,1,320.62,155,1,United Kingdom,265,320.62,0,,3,At Risk
16097,2023-04-13 13:47:00,2023-04-13 13:47:00,1,185.04999999999998,87,1,United Kingdom,241,185.04999999999998,0,,3,At Risk
16098,2023-09-13 09:59:00,2022-12-01 09:45:00,7,2005.63,613,7,United Kingdom,88,286.5185714285714,286,47.666666666666664,1,Loyal Growth
16099,2023-10-20 13:13:00,2023-04-28 08:34:00,3,731.9,434,3,United Kingdom,51,243.9666666666667,175,87.5,1,Loyal Growth
16101,2023-09-30 10:18:00,2023-09-30 10:18:00,1,1290.7,757,1,United Kingdom,71,1290.7,0,,1,Loyal Growth
